future_horizon_6,future_horizon_12,future_horizon_18,future_horizon_24,future_horizon_30,future_horizon_36,future_horizon_42,future_horizon_48,future_horizon_54,future_horizon_60,future_horizon_66,future_horizon_72
853.3241577148438,840.9942016601562,822.66943359375,811.901123046875,798.0205688476562,783.3551025390625,770.6001586914062,755.8820190429688,733.9603881835938,717.7759399414062,699.455078125,675.3290405273438
435.79083251953125,484.3467102050781,533.6372680664062,601.4080200195312,674.49853515625,750.9000854492188,810.7947998046875,850.7158813476562,880.7352294921875,906.934326171875,919.7685546875,920.3562622070312
823.1300659179688,924.036865234375,993.2792358398438,1046.6597900390625,1093.0819091796875,1135.188232421875,1192.699462890625,1270.592529296875,1372.5013427734375,1453.889892578125,1508.439697265625,1541.330810546875
2021.7486572265625,2096.369140625,2216.27392578125,2416.054443359375,2555.0419921875,2653.0185546875,2708.725341796875,2709.050048828125,2704.904052734375,2708.310546875,2714.438720703125,2755.855224609375
1206.42724609375,1209.68212890625,1203.3275146484375,1163.999755859375,1129.6954345703125,1096.89404296875,1065.54248046875,1027.0015869140625,983.3994750976562,935.5926513671875,879.8490600585938,827.44287109375
2172.576416015625,2139.717529296875,2070.459228515625,2007.0966796875,1953.3970947265625,1895.791748046875,1851.64306640625,1810.821533203125,1772.5867919921875,1715.486572265625,1665.3482666015625,1612.7667236328125
512.9227905273438,525.3890380859375,535.712158203125,545.6896362304688,549.6281127929688,550.6190795898438,573.7070922851562,615.2213134765625,649.7987060546875,668.1558837890625,692.555908203125,721.268798828125
2356.74462890625,2297.535888671875,2237.369873046875,2185.0380859375,2133.0517578125,2094.191162109375,2052.98046875,2029.540771484375,1995.7236328125,1962.0322265625,1931.2664794921875,1924.3909912109375
2546.505615234375,2571.84228515625,2570.75390625,2540.69140625,2512.871337890625,2479.073486328125,2463.444091796875,2447.406494140625,2450.279296875,2445.4482421875,2441.7392578125,2431.616943359375
348.306640625,445.85711669921875,529.9835815429688,614.4365234375,698.9149169921875,773.8034057617188,854.8495483398438,931.2428588867188,1016.684814453125,1096.69287109375,1193.77294921875,1299.80126953125
98.9306869506836,120.15284729003906,136.937255859375,149.0983428955078,176.91355895996094,204.9705047607422,233.78851318359375,239.78741455078125,234.6290283203125,236.10140991210938,239.8299560546875,270.9565124511719
2495.8740234375,2450.181640625,2406.006103515625,2377.8720703125,2348.1953125,2324.39111328125,2281.3955078125,2234.473388671875,2184.126953125,2124.424072265625,2058.57861328125,1980.9893798828125
409.1238708496094,376.0852966308594,335.3111572265625,317.37432861328125,320.8728942871094,343.16888427734375,377.3890380859375,427.9630432128906,476.89056396484375,516.6802368164062,561.388916015625,598.475341796875
874.6060791015625,869.3060302734375,880.69580078125,891.201171875,936.1965942382812,983.2422485351562,1038.3680419921875,1089.2435302734375,1177.0767822265625,1294.3555908203125,1391.420166015625,1474.5938720703125
923.5182495117188,940.492431640625,943.0149536132812,932.3240966796875,926.1572265625,916.9443969726562,891.7368774414062,850.5491333007812,809.624755859375,804.8680419921875,791.1276245117188,795.0592041015625
482.820556640625,488.92022705078125,478.98895263671875,477.4945068359375,455.371826171875,427.8306579589844,383.1819763183594,343.2776184082031,296.6261291503906,241.37327575683594,178.8948516845703,146.9207305908203
1668.56103515625,1789.0103759765625,1900.1634521484375,2022.0797119140625,2131.09619140625,2234.658203125,2351.257568359375,2493.157470703125,2593.964111328125,2664.313720703125,2715.889892578125,2771.57080078125
1308.8931884765625,1375.9588623046875,1425.2427978515625,1466.9456787109375,1502.1566162109375,1535.53515625,1563.6331787109375,1584.000732421875,1594.1298828125,1570.7882080078125,1516.1680908203125,1450.9993896484375
2849.05712890625,2895.885009765625,2931.5693359375,2945.164306640625,2959.36572265625,2962.368896484375,2956.94970703125,2938.16455078125,2926.683837890625,2904.055908203125,2883.721435546875,2856.4658203125
632.4798583984375,546.6993408203125,529.885498046875,544.7792358398438,567.216552734375,590.8413696289062,618.6591186523438,632.7807006835938,668.5636596679688,715.5612182617188,764.1642456054688,830.2645263671875
727.4742431640625,667.38037109375,619.0439453125,581.2747192382812,533.602783203125,487.6850280761719,443.24993896484375,386.8330993652344,331.8765563964844,280.6806640625,241.25804138183594,209.42298889160156
1643.852783203125,1736.09033203125,1810.423095703125,1866.250244140625,1922.576171875,1979.691162109375,2018.326171875,2076.812255859375,2144.520751953125,2202.868408203125,2252.11865234375,2310.168212890625
624.4044189453125,637.7763671875,647.2101440429688,668.8427734375,696.8048706054688,714.3513793945312,751.7774658203125,791.5978393554688,824.5162963867188,850.0224609375,888.4063720703125,923.7612915039062
2187.426025390625,2190.487548828125,2169.7451171875,2144.458251953125,2120.76806640625,2115.907470703125,2115.018310546875,2101.417724609375,2084.231689453125,2054.85009765625,2019.1990966796875,1971.0938720703125
402.90673828125,544.5292358398438,663.6629028320312,704.0499267578125,741.6077270507812,778.8406372070312,812.4330444335938,828.4165649414062,862.10986328125,893.4822387695312,932.8201293945312,954.0432739257812
2567.985595703125,2597.22998046875,2587.408935546875,2547.87158203125,2501.057373046875,2451.304443359375,2429.37109375,2414.06884765625,2401.507568359375,2393.333251953125,2393.888916015625,2409.98779296875
307.4678649902344,294.63922119140625,279.38763427734375,262.6903991699219,236.13397216796875,214.39447021484375,205.51318359375,208.84535217285156,216.9008331298828,238.00682067871094,278.6382751464844,309.8569030761719
169.46763610839844,149.3776092529297,159.91192626953125,186.04513549804688,216.807373046875,236.87625122070312,254.1261749267578,271.826416015625,284.7470397949219,273.8910827636719,253.54994201660156,209.63839721679688
1466.6298828125,1397.757568359375,1322.61865234375,1260.166259765625,1202.4078369140625,1148.0634765625,1117.0203857421875,1107.6448974609375,1125.2430419921875,1177.9378662109375,1262.7646484375,1342.9263916015625
784.723388671875,842.6511840820312,913.240234375,967.9132080078125,1041.0667724609375,1117.089111328125,1194.70703125,1275.2747802734375,1356.1246337890625,1435.2705078125,1503.0579833984375,1557.7811279296875
596.0905151367188,624.3150634765625,644.9105834960938,667.3107299804688,721.4544067382812,771.8215942382812,838.3590698242188,903.6918334960938,970.7218627929688,1025.705810546875,1086.9365234375,1133.40966796875
2064.69140625,1997.118896484375,1928.9835205078125,1856.9903564453125,1792.0948486328125,1721.7591552734375,1633.8992919921875,1529.72705078125,1428.3531494140625,1352.467041015625,1317.8409423828125,1295.748046875
344.0862731933594,398.1537780761719,489.364990234375,542.2521362304688,570.7141723632812,609.8308715820312,666.1609497070312,777.8309936523438,878.2783813476562,925.7277221679688,942.9527587890625,966.68115234375
1570.80908203125,1461.7027587890625,1364.152587890625,1287.8184814453125,1229.2083740234375,1162.5184326171875,1102.0933837890625,1052.2122802734375,1012.7312622070312,1003.24755859375,1022.1600341796875,1086.5765380859375
1188.4471435546875,1228.9281005859375,1266.1842041015625,1310.97900390625,1352.2301025390625,1382.1417236328125,1404.4136962890625,1408.6964111328125,1409.1396484375,1394.6488037109375,1364.907958984375,1326.4608154296875
934.2325439453125,902.5798950195312,884.7638549804688,862.0297241210938,856.7073974609375,867.820556640625,873.377685546875,875.1047973632812,900.1712036132812,935.31640625,972.0155639648438,989.4259643554688
1439.7158203125,1534.092041015625,1619.521240234375,1734.474853515625,1868.61474609375,2030.586181640625,2194.030517578125,2367.097412109375,2557.412353515625,2753.8876953125,2888.822265625,2984.03955078125
965.8212890625,929.231689453125,902.6195068359375,860.863037109375,825.02685546875,809.838134765625,820.3554077148438,869.6701049804688,937.9340209960938,1013.728271484375,1093.4237060546875,1138.4654541015625
2089.80029296875,2004.1976318359375,1917.4793701171875,1843.232177734375,1774.271240234375,1705.5421142578125,1642.724609375,1601.4993896484375,1553.82177734375,1537.0621337890625,1541.8431396484375,1513.121337890625
1610.824951171875,1599.1307373046875,1562.9700927734375,1528.6025390625,1502.4615478515625,1459.3189697265625,1424.1595458984375,1382.1529541015625,1342.161865234375,1290.878173828125,1242.7803955078125,1209.1114501953125
3150.08642578125,3120.43359375,3066.4755859375,2988.729248046875,2916.166748046875,2843.5322265625,2752.435546875,2649.3603515625,2560.878662109375,2474.01708984375,2378.82470703125,2293.802734375
1432.3538818359375,1443.7164306640625,1458.5684814453125,1466.1856689453125,1491.063232421875,1522.67578125,1563.819580078125,1611.04638671875,1675.516845703125,1744.6353759765625,1804.46923828125,1847.488525390625
1110.9105224609375,1125.2469482421875,1093.9853515625,1066.39013671875,1011.5792846679688,927.7896728515625,844.1814575195312,730.1445922851562,624.705078125,564.2870483398438,529.8360595703125,513.8965454101562
246.37783813476562,265.70355224609375,271.0270080566406,265.7607727050781,273.3847961425781,287.06280517578125,308.305908203125,341.918212890625,381.8684997558594,428.62860107421875,483.62664794921875,536.0200805664062
623.8242797851562,583.6051635742188,562.0636596679688,559.60595703125,576.53271484375,610.683349609375,665.390380859375,704.40185546875,758.8944702148438,818.7131958007812,900.4526977539062,1016.0438232421875
1345.4617919921875,1299.5584716796875,1250.02001953125,1192.5062255859375,1148.9080810546875,1117.0740966796875,1090.3328857421875,1058.7821044921875,1011.548583984375,991.056640625,973.7809448242188,943.6067504882812
195.74432373046875,322.8030090332031,453.08447265625,575.9312133789062,684.670166015625,772.8490600585938,847.713623046875,909.400634765625,950.8882446289062,1009.3538818359375,1065.531005859375,1122.1395263671875
179.22042846679688,211.79588317871094,227.2782745361328,245.36917114257812,260.9377136230469,274.0251159667969,294.58050537109375,334.7900695800781,372.49151611328125,419.2877502441406,470.2697448730469,537.9393920898438
559.7706298828125,606.1220703125,628.822021484375,638.5617065429688,648.981689453125,649.603515625,661.1799926757812,676.2005004882812,708.1961669921875,716.6676635742188,722.3543701171875,710.1666259765625
901.6651000976562,862.6660766601562,831.0874633789062,818.9961547851562,815.9954223632812,817.8197021484375,840.7953491210938,863.3391723632812,885.512451171875,905.7205200195312,935.8438110351562,925.9287719726562
1857.536376953125,1845.7757568359375,1840.763916015625,1851.3331298828125,1946.4495849609375,1994.012451171875,2035.7567138671875,2009.800048828125,1980.400390625,1960.1630859375,1937.208251953125,1916.9752197265625
1030.884033203125,1045.3515625,1044.99560546875,1043.1148681640625,1033.2967529296875,1039.193115234375,1039.5369873046875,1029.4815673828125,1000.4742431640625,951.94921875,900.0059814453125,842.9597778320312
1847.52734375,1840.4761962890625,1844.3507080078125,1852.994384765625,1863.98486328125,1875.5631103515625,1906.5162353515625,1957.2703857421875,2019.3314208984375,2094.2451171875,2162.706298828125,2255.8798828125
3756.800537109375,3757.015380859375,3738.301513671875,3703.201416015625,3652.17138671875,3586.361083984375,3525.366943359375,3471.7998046875,3410.294677734375,3330.849365234375,3263.208251953125,3200.295654296875
448.755615234375,448.74761962890625,416.21728515625,391.2712707519531,356.98638916015625,319.978515625,272.4563903808594,223.3485565185547,148.5549774169922,73.53155517578125,44.083805084228516,110.30579376220703
546.6845703125,542.8065795898438,523.0545654296875,496.93548583984375,481.3606262207031,461.3671569824219,442.6325988769531,428.9774169921875,428.81585693359375,440.5167541503906,442.1158142089844,457.8117370605469
2430.006591796875,2392.491455078125,2339.942626953125,2275.98388671875,2207.227294921875,2134.710205078125,2056.932373046875,1979.102294921875,1893.3131103515625,1805.0308837890625,1733.958740234375,1673.4903564453125
1836.159423828125,1737.2081298828125,1645.8919677734375,1584.9056396484375,1540.3035888671875,1531.3834228515625,1535.42822265625,1551.014892578125,1546.8316650390625,1533.78173828125,1520.0118408203125,1532.6661376953125
2063.182861328125,1944.088134765625,1818.334716796875,1685.20947265625,1561.104736328125,1459.580322265625,1364.4820556640625,1279.4837646484375,1213.44091796875,1176.49853515625,1134.536865234375,1083.111572265625
601.6503295898438,614.4343872070312,608.1702270507812,619.6222534179688,636.3554077148438,642.64697265625,675.13720703125,726.8074951171875,788.8203125,854.4450073242188,924.749267578125,1005.4977416992188
493.2530212402344,409.7242736816406,339.9263000488281,282.1332702636719,242.80625915527344,212.74710083007812,181.9020538330078,166.9619598388672,148.8338623046875,121.38468933105469,97.0462875366211,79.4217758178711
1976.026611328125,2046.85595703125,2082.050048828125,2101.216064453125,2112.87890625,2108.0625,2102.698486328125,2056.352294921875,2007.6983642578125,1948.871337890625,1850.121826171875,1731.7200927734375
350.8125305175781,360.26080322265625,361.7572326660156,348.78106689453125,328.45654296875,305.04730224609375,298.06011962890625,321.8488464355469,382.5298767089844,457.6843566894531,547.6837768554688,653.7900390625
2381.873291015625,2274.08056640625,2179.5087890625,2094.2197265625,2005.0128173828125,1932.3011474609375,1849.251708984375,1761.59521484375,1673.106201171875,1599.4068603515625,1522.144775390625,1446.0479736328125
1846.8779296875,1984.4422607421875,2161.23876953125,2290.402099609375,2421.7158203125,2567.669921875,2722.339111328125,2818.545654296875,2882.019775390625,2944.47216796875,3006.107666015625,3045.240234375
796.4481811523438,873.9931030273438,955.2315063476562,1039.6126708984375,1123.6903076171875,1243.916259765625,1372.199951171875,1545.568603515625,1714.7838134765625,1891.5128173828125,2066.078857421875,2257.62841796875
623.2081909179688,596.8490600585938,562.048095703125,518.413330078125,470.7312316894531,438.4399108886719,427.1357727050781,456.85028076171875,494.71435546875,513.6052856445312,526.8229370117188,539.2879638671875
1218.2633056640625,1284.996337890625,1353.2823486328125,1407.9483642578125,1463.6199951171875,1517.6312255859375,1582.2264404296875,1654.33740234375,1733.2706298828125,1805.5572509765625,1846.75390625,1862.917724609375
726.989013671875,690.841552734375,644.0335693359375,612.0252685546875,586.2432250976562,550.191162109375,519.4765625,482.2565612792969,437.2422180175781,394.551513671875,377.74383544921875,388.1096496582031
1065.703857421875,1081.1982421875,1087.564208984375,1099.5191650390625,1076.682373046875,1017.0446166992188,949.7113037109375,887.0134887695312,849.422607421875,741.7125854492188,613.6256713867188,493.2309265136719
1165.2530517578125,1152.56982421875,1126.4959716796875,1087.8499755859375,1059.85986328125,1048.523193359375,1033.7945556640625,1009.9884643554688,988.1565551757812,1003.11767578125,1040.5404052734375,1093.6048583984375
2049.240478515625,1938.71142578125,1812.660888671875,1685.9652099609375,1573.183837890625,1469.9566650390625,1366.6165771484375,1268.7802734375,1184.0628662109375,1096.1365966796875,1023.1771240234375,974.639404296875
1400.9437255859375,1378.9234619140625,1362.443115234375,1345.1636962890625,1328.091064453125,1302.93115234375,1283.53857421875,1259.7711181640625,1223.45947265625,1196.8638916015625,1159.7208251953125,1119.466796875
243.60678100585938,290.8024597167969,321.1921691894531,335.2423400878906,348.9675598144531,361.5591125488281,352.9673156738281,325.5125732421875,270.7612609863281,220.39329528808594,122.87989044189453,77.51988983154297
2286.8740234375,2282.033935546875,2257.19580078125,2231.79638671875,2232.423583984375,2231.343505859375,2252.732177734375,2276.09033203125,2303.99560546875,2323.736328125,2356.847412109375,2401.9111328125
1864.1016845703125,1804.9407958984375,1707.7313232421875,1601.378173828125,1512.611328125,1442.7042236328125,1378.6876220703125,1304.7724609375,1224.1900634765625,1137.420654296875,1058.5433349609375,982.2794189453125
605.685302734375,621.31982421875,640.1027221679688,658.0768432617188,693.2147216796875,739.9843139648438,812.5186157226562,874.2594604492188,924.1962280273438,966.382080078125,1008.7119140625,1048.771484375
1228.645263671875,1226.43310546875,1195.0880126953125,1174.723876953125,1151.1280517578125,1109.6217041015625,1081.601318359375,1049.5390625,1015.2591552734375,939.6437377929688,874.2589111328125,823.6067504882812
842.2349243164062,788.1550903320312,729.056884765625,657.822021484375,587.2243041992188,510.0850830078125,430.042236328125,351.2872314453125,286.3985900878906,255.44749450683594,250.03749084472656,300.46734619140625
684.5978393554688,783.152099609375,879.8330688476562,986.064453125,1138.986083984375,1309.60498046875,1509.6324462890625,1733.86572265625,1996.51416015625,2182.9736328125,2315.6318359375,2303.059814453125
1909.305908203125,1882.7432861328125,1850.7298583984375,1827.30322265625,1816.2491455078125,1796.8770751953125,1757.59033203125,1736.2196044921875,1681.8292236328125,1658.8701171875,1577.0888671875,1426.5992431640625
1508.9664306640625,1450.4747314453125,1372.030517578125,1284.9632568359375,1200.7855224609375,1094.597900390625,993.1444091796875,884.4137573242188,782.3434448242188,664.2896118164062,563.5426025390625,482.75732421875
1108.1837158203125,1094.7669677734375,1106.775634765625,1117.1007080078125,1132.002685546875,1136.9969482421875,1155.92626953125,1181.140380859375,1207.099853515625,1243.236572265625,1280.4256591796875,1328.677978515625
1606.78173828125,1532.7069091796875,1459.0823974609375,1406.669189453125,1357.8865966796875,1305.7933349609375,1248.832763671875,1192.4295654296875,1143.153564453125,1105.0924072265625,1054.0692138671875,1016.7786865234375
85.4286117553711,33.358489990234375,48.135440826416016,72.69842529296875,101.46956634521484,121.75130462646484,143.89320373535156,156.11447143554688,175.12950134277344,195.22518920898438,218.91854858398438,236.648193359375
2052.63525390625,2076.4169921875,2102.743408203125,2136.848388671875,2159.743408203125,2167.25048828125,2172.558349609375,2179.03759765625,2188.60888671875,2183.741943359375,2180.1396484375,2163.248291015625
1986.79345703125,2112.408447265625,2228.296875,2354.861328125,2447.913818359375,2548.91943359375,2674.684326171875,2865.842529296875,3004.169677734375,3106.0107421875,3178.278564453125,3266.161376953125
1784.0355224609375,1730.085693359375,1661.6876220703125,1583.941162109375,1500.426513671875,1397.6492919921875,1280.0885009765625,1182.7291259765625,1128.9559326171875,1091.999267578125,1075.0484619140625,1062.3082275390625
2002.8441162109375,1936.76806640625,1852.463134765625,1768.2557373046875,1656.91455078125,1529.2596435546875,1434.2164306640625,1375.869873046875,1331.6177978515625,1339.8450927734375,1390.8302001953125,1418.2186279296875
2712.93505859375,2916.999267578125,3057.921630859375,3177.0380859375,3300.543212890625,3454.158203125,3550.7236328125,3611.4541015625,3667.60107421875,3733.30224609375,3750.1005859375,3755.423095703125
1540.9508056640625,1566.61181640625,1595.304931640625,1620.80078125,1650.6126708984375,1695.043701171875,1751.622802734375,1814.018310546875,1887.9835205078125,1971.2554931640625,2038.8399658203125,2093.986328125
876.5863037109375,865.8195190429688,838.5563354492188,801.2691040039062,771.9230346679688,740.092041015625,698.9085083007812,650.7010498046875,606.7325439453125,558.0121459960938,505.4190979003906,443.1672058105469
2278.867431640625,2300.16748046875,2302.397216796875,2312.121337890625,2320.47705078125,2312.250244140625,2282.380615234375,2241.98779296875,2198.214111328125,2154.604248046875,2099.737060546875,2029.27978515625
734.5008544921875,736.2142333984375,748.7922973632812,767.4937133789062,779.0344848632812,770.236328125,739.81640625,693.2494506835938,614.0714111328125,523.9375,429.2596435546875,360.64495849609375
498.8834228515625,469.6309814453125,462.3231201171875,473.6649169921875,495.8094482421875,520.4332885742188,548.5713500976562,575.0543823242188,596.257080078125,601.894775390625,589.3973999023438,558.916015625
1741.1759033203125,1698.04833984375,1631.028564453125,1565.8114013671875,1512.632080078125,1465.35546875,1423.6671142578125,1392.0152587890625,1373.5223388671875,1342.7384033203125,1285.44677734375,1218.75146484375
803.0175170898438,768.5830078125,743.3399658203125,722.8191528320312,707.1776123046875,708.4400634765625,728.944580078125,766.6788940429688,808.981201171875,861.4833984375,928.0003051757812,999.20458984375
1609.1148681640625,1513.939453125,1408.51904296875,1328.8232421875,1276.687744140625,1231.7657470703125,1182.603515625,1130.905029296875,1074.352294921875,990.87646484375,893.5887451171875,790.0888061523438
1814.30322265625,1814.0670166015625,1806.99072265625,1800.762451171875,1792.0150146484375,1778.77734375,1755.9202880859375,1740.94580078125,1740.8544921875,1748.350830078125,1754.2574462890625,1765.280029296875
993.667724609375,928.0054321289062,834.0770263671875,722.95703125,608.7661743164062,535.728759765625,493.6546936035156,450.7193603515625,419.3057861328125,391.397705078125,340.1625671386719,284.5559997558594
2251.406494140625,2289.285888671875,2299.890380859375,2301.791015625,2316.026611328125,2333.92578125,2335.209716796875,2312.749755859375,2274.262451171875,2230.355712890625,2181.701904296875,2118.13623046875
1840.0550537109375,1815.82470703125,1785.94287109375,1747.000732421875,1699.27197265625,1649.2193603515625,1598.02294921875,1539.09326171875,1483.4075927734375,1434.02783203125,1391.3995361328125,1355.543212890625
426.1185607910156,470.6451721191406,530.548095703125,591.0463256835938,630.499755859375,665.1021118164062,701.9105834960938,768.4110717773438,831.4674072265625,916.7965698242188,1023.1920166015625,1134.56689453125
653.853515625,620.416259765625,591.0883178710938,563.5979614257812,533.4639282226562,503.2314147949219,462.56805419921875,416.5768127441406,364.15887451171875,298.9355773925781,229.0830841064453,182.9191131591797
990.026123046875,1028.4849853515625,1042.4716796875,1033.59130859375,1016.3306884765625,995.5780029296875,961.7933349609375,915.40625,868.3021850585938,817.7549438476562,765.3461303710938,706.1774291992188
432.9139709472656,302.9032897949219,245.33740234375,259.0278625488281,300.53076171875,342.80133056640625,386.6560363769531,396.0457763671875,409.77728271484375,434.8536682128906,437.55078125,407.9707946777344
992.1364135742188,1061.9246826171875,1082.7022705078125,1067.0640869140625,1033.5858154296875,1006.1912841796875,985.8502197265625,978.1953125,971.9044799804688,954.523681640625,926.2568969726562,890.8557739257812
1788.02001953125,1719.5745849609375,1636.92431640625,1546.451171875,1475.5240478515625,1424.6951904296875,1383.9083251953125,1344.826904296875,1297.722900390625,1234.0994873046875,1141.2796630859375,1045.01513671875
1297.2655029296875,1293.674560546875,1290.027099609375,1268.5606689453125,1259.4654541015625,1247.58154296875,1231.138671875,1208.9705810546875,1209.8387451171875,1191.4884033203125,1181.2052001953125,1161.288818359375
1222.9072265625,1370.11328125,1512.7847900390625,1675.975830078125,1861.497802734375,2073.6123046875,2276.38818359375,2478.9609375,2692.585693359375,2926.174560546875,3065.020263671875,3129.4169921875
588.3828125,588.5802001953125,584.2782592773438,586.2508544921875,599.7564086914062,610.4117431640625,621.3184814453125,646.4942016601562,681.744140625,725.805419921875,782.0922241210938,828.8668212890625
1807.3843994140625,1810.1932373046875,1813.0533447265625,1831.3643798828125,1874.3236083984375,1932.100830078125,1993.253173828125,2077.25732421875,2185.9306640625,2274.21826171875,2357.869384765625,2436.7919921875
1615.78662109375,1619.310302734375,1613.4595947265625,1597.498291015625,1567.209228515625,1538.450439453125,1512.28173828125,1496.454833984375,1484.8773193359375,1481.027099609375,1469.219482421875,1452.7987060546875
484.7755126953125,351.084228515625,243.91819763183594,144.83831787109375,50.212833404541016,75.0143051147461,202.66278076171875,325.5716552734375,477.6798095703125,607.1951904296875,717.8238525390625,786.8842163085938
1029.4151611328125,1020.3963012695312,1006.28515625,993.687255859375,971.9675903320312,951.4871826171875,929.483642578125,940.0957641601562,949.6829223632812,965.822021484375,996.3817138671875,1015.6632080078125
1462.64990234375,1676.406005859375,1929.2445068359375,2089.724609375,2210.920166015625,2281.038818359375,2290.592529296875,2295.864501953125,2306.517578125,2308.710205078125,2334.205810546875,2366.621826171875
1078.360107421875,995.46484375,910.1685180664062,829.3441772460938,759.6923828125,706.8464965820312,666.6719970703125,624.9847412109375,583.7601928710938,551.132568359375,524.8702392578125,491.8420104980469
1999.680419921875,2019.018310546875,2019.505126953125,2023.6021728515625,2019.5701904296875,2017.4759521484375,2003.8887939453125,2004.369384765625,1974.4541015625,1943.968017578125,1906.697021484375,1876.435791015625
1861.0648193359375,1809.8255615234375,1780.7950439453125,1725.543212890625,1663.2252197265625,1596.152099609375,1537.4542236328125,1472.01806640625,1412.6549072265625,1354.8970947265625,1320.5184326171875,1298.176025390625
2510.436767578125,2733.648681640625,2889.025634765625,3024.245849609375,3153.791259765625,3291.03759765625,3387.822998046875,3460.193603515625,3521.176025390625,3577.49365234375,3609.709716796875,3628.888427734375
1074.2879638671875,1073.79345703125,1056.423828125,1032.72216796875,1003.0098876953125,952.2628784179688,852.3317260742188,747.887939453125,662.0984497070312,658.419189453125,778.5144653320312,1003.9872436523438
347.61334228515625,332.515625,329.2554931640625,336.9853210449219,361.314697265625,414.64520263671875,488.6502380371094,592.1107177734375,699.596923828125,824.2838745117188,945.8797607421875,1065.400634765625
644.2579956054688,564.1357421875,473.1112365722656,397.3172302246094,345.5256042480469,323.3277893066406,313.4861145019531,333.6971130371094,383.1917724609375,445.6661682128906,530.388427734375,611.9529418945312
735.4260864257812,749.484130859375,740.037353515625,717.02392578125,670.7031860351562,633.9872436523438,587.2510375976562,524.0042114257812,459.19122314453125,424.0303649902344,409.7076416015625,419.5269470214844
