future_horizon_6,future_horizon_12,future_horizon_18,future_horizon_24,future_horizon_30,future_horizon_36,future_horizon_42,future_horizon_48,future_horizon_54,future_horizon_60,future_horizon_66,future_horizon_72
24.69237,64.44805,104.72837,190.06017,293.16205,420.01352,538.9436,622.46106,705.9129,777.6579,890.7197,963.128
12.64347,35.815334,57.915848,81.10743,105.409836,135.23946,164.41977,192.38142,212.0738,243.8606,273.5863,289.42633
35.97253,73.02578,113.84058,157.13965,208.1799,243.5319,277.45486,308.04303,340.39304,375.02197,411.55472,443.11154
13.691539,30.973017,63.03201,88.6629,98.12146,145.10895,180.28677,216.13377,254.76721,289.38782,303.10428,320.51477
7.8428097,1.5761067,31.967033,87.39159,148.95352,207.37149,256.331,320.11255,369.3215,442.67996,535.1722,635.3354
43.123882,80.10291,151.39548,227.88301,310.21982,393.11295,448.5508,497.53568,542.0264,656.67126,691.67053,718.81757
14.609015,52.029457,105.055824,154.84196,184.18848,201.79878,220.7742,236.06725,250.41106,272.24454,291.30612,316.31122
13.883424,24.366602,33.500954,43.178486,52.507843,61.01711,67.33803,73.69156,76.780075,92.51419,103.429085,128.66829
10.021425,40.63493,64.89073,98.29135,152.10867,203.66414,251.25073,289.89725,325.5764,356.96075,393.737,437.7322
31.773556,63.489357,112.696434,158.8116,209.72949,247.70323,288.06284,317.87183,348.08408,403.51053,464.80563,522.41064
3.4531069,9.129549,20.241806,23.859997,20.919844,13.526132,25.781569,46.87914,55.55628,69.221375,98.11003,124.40989
10.08831,22.05471,62.023994,110.95753,154.12506,198.67613,264.93655,426.7379,528.72375,621.03937,686.30585,708.81177
10.172011,35.759586,73.16996,106.86595,131.50664,162.08122,193.88368,210.83765,216.09335,222.77592,216.42859,204.86671
32.14082,47.894817,69.04453,85.21148,96.68262,106.11266,132.06169,158.5719,196.19833,250.16925,320.72552,381.7025
4.171884,11.305271,21.808405,21.465797,18.928488,8.470756,20.33523,43.73076,80.64945,134.4496,202.80173,276.1285
14.817865,17.942371,24.915062,43.743675,69.56529,99.32753,127.105125,128.04382,111.70279,76.35579,23.124516,44.945282
10.877607,26.200178,47.79439,88.83153,132.50508,187.58676,250.4384,323.3015,389.504,448.2529,486.8289,495.72247
6.709743,10.321935,12.105284,21.425028,48.21701,87.4361,136.4061,201.91162,259.41415,314.86752,365.46326,413.66742
36.594864,99.018616,155.36339,212.4636,276.64374,347.59088,426.59335,499.61646,582.9222,690.93365,819.1604,945.1493
20.996141,17.417713,23.576218,32.312714,52.784714,68.260704,86.77078,91.867325,124.99996,160.69424,182.69559,210.13719
12.315379,25.13396,31.024849,40.3029,49.62158,71.493324,96.31183,126.46799,134.61375,146.13715,148.81393,149.63687
22.321333,47.993393,67.21542,93.12504,130.86578,169.32016,190.7174,221.91562,238.09206,251.30457,276.4974,336.0093
8.923883,17.655968,36.46461,57.688995,85.67774,113.40303,138.07605,167.737,204.84283,244.42128,286.92758,332.89227
8.143057,25.900217,65.71933,103.51393,138.21149,157.62039,176.0772,194.76807,205.2884,211.14523,229.88348,267.05304
30.314846,41.82219,72.57278,102.227554,135.77184,190.55347,250.76175,336.51935,433.28296,562.0041,733.02966,913.2317
27.371489,63.91819,104.752785,140.16531,163.4799,185.61684,205.73299,219.79318,223.7071,226.2098,219.7233,198.73187
38.49266,77.957,95.93852,109.6635,131.74196,150.47849,158.02098,178.00583,206.67015,217.68185,223.1993,210.76097
7.4436483,20.488014,37.735123,52.37208,64.9648,70.968346,81.988304,85.91601,91.12003,98.54889,99.98007,93.9182
0.6502026,8.099134,12.806063,26.374361,55.55397,88.99221,124.65655,170.2601,221.85439,270.43826,309.09158,339.31888
12.6904745,29.428059,46.254955,40.516636,42.588535,58.13579,107.271095,160.88724,225.62984,308.72467,398.3012,494.9639
19.131554,50.922318,88.189125,124.81993,182.33441,239.9095,316.51736,398.1385,462.7753,505.65167,536.1922,532.61816
9.83237,9.70683,21.56304,45.98309,92.38797,162.95158,252.15169,368.46072,506.15677,675.07367,832.6848,999.3467
50.49452,76.73534,70.798485,59.32951,9.171345,89.50317,154.7049,246.08447,339.62692,413.81775,471.34177,595.5531
25.611238,40.214252,49.698956,48.10493,53.98265,71.693924,86.53441,93.28014,111.49587,142.4882,174.82437,213.26147
5.936297,3.9592736,2.4892156,15.438758,34.907303,56.780777,83.157585,109.23202,132.77316,154.23283,181.04802,203.77611
82.49533,147.50978,232.66481,397.1786,532.9861,619.95953,732.70386,860.2424,1026.9073,1095.5641,1131.4086,1170.9471
13.043016,25.447752,44.059635,68.15945,90.92049,114.97982,162.11197,197.90619,217.31816,213.12093,207.55183,212.24632
6.709033,12.591577,9.877135,16.449383,25.36533,29.893635,33.09409,24.828798,30.006386,66.74285,114.968605,162.16208
19.451101,46.441826,64.08157,82.35185,96.10336,118.7328,172.98895,257.3258,363.71228,404.26694,430.36948,446.1041
28.912418,94.89869,185.45294,215.83698,211.50882,211.63568,209.0827,215.16693,228.62772,206.27896,200.53903,211.37154
18.581722,34.23639,42.05263,62.460636,79.00101,98.0302,119.051186,136.91869,141.83437,162.91669,189.3005,214.45656
9.391513,20.054836,37.802418,72.32234,104.957756,146.8392,198.71397,262.97037,330.46283,401.20428,460.7665,505.06958
38.86461,80.17316,134.98364,187.78458,240.64587,271.90524,290.0884,316.29028,355.90265,402.69244,445.50253,506.38898
39.23724,94.72921,135.29399,171.83243,208.77405,244.38214,282.9162,337.07382,416.88416,522.7689,617.41,756.7174
19.79687,45.535553,65.34519,95.15489,139.07033,193.99803,264.58893,354.633,425.67776,515.10956,590.17053,646.2755
31.12231,55.636585,132.1469,243.42882,351.74994,444.1572,534.0217,637.2623,743.489,874.1302,1046.1494,1222.3564
22.377811,35.093044,51.273148,59.33812,64.95739,85.53972,122.3285,165.75989,209.35672,249.33197,258.50348,242.40701
14.339153,13.582719,39.57986,79.51506,121.84214,158.57767,212.75565,268.6581,306.59842,354.65146,432.08664,498.66443
6.6220837,30.182083,45.210575,57.159843,64.57089,69.996635,73.96614,76.396385,95.72985,131.64174,182.41411,209.93639
11.537467,30.981215,53.637146,83.4066,112.49816,144.87244,172.67139,209.0356,248.84134,297.04004,355.35464,425.47864
8.723883,11.498877,22.91339,25.96851,54.65978,72.583115,112.7005,145.47845,179.88669,228.09912,260.8344,272.0551
22.30446,48.56414,59.975933,80.37392,120.81312,164.80194,178.27641,183.77472,175.62257,160.62898,130.56505,111.505424
6.486813,9.525032,22.480755,44.53119,84.83225,128.69794,172.18524,218.12054,266.05225,308.9235,344.57123,371.332
19.85769,22.40822,17.624907,52.231827,104.33681,167.026,216.15883,260.631,296.00412,336.63797,373.69937,403.83322
5.094309,23.144093,42.80391,71.08275,101.29563,118.757866,125.09565,123.754684,128.79195,226.83484,343.01108,455.75143
22.358238,68.13365,121.89101,202.17482,282.79114,371.58246,488.77814,684.0974,880.704,1123.6938,1363.2659,1515.2913
20.12352,69.979706,166.9071,259.5281,361.66336,479.90604,572.5799,651.27454,716.8449,766.2581,808.6687,878.28906
10.451454,25.486391,61.56356,87.31583,127.330666,157.5205,179.23578,205.02971,215.59964,213.3811,199.7328,171.76707
5.358478,17.230106,41.850163,74.65558,104.267456,141.50308,184.1641,222.87277,244.55482,265.25745,278.9249,270.0481
22.191467,22.343227,31.035515,69.15594,105.12683,154.43526,193.43546,241.34172,250.41376,250.54285,235.82835,220.195
16.967905,8.826707,18.612663,17.579689,36.776047,58.33575,90.54953,142.75821,187.81467,207.23679,234.36383,284.28064
3.291899,23.29112,61.261936,87.53343,119.46149,160.2472,201.62454,253.25075,310.24344,362.89438,404.96225,447.33215
21.102018,48.313847,83.92362,121.82021,176.44981,233.28345,290.96448,345.1503,423.59653,466.23438,496.90176,522.5449
91.85516,196.75688,296.10757,361.43082,371.601,366.84656,349.30865,339.618,330.17496,312.03876,285.12463,237.6891
28.756899,95.80415,154.50989,211.30342,313.39624,388.529,453.75867,491.39343,517.6879,532.7189,540.0177,538.14
16.713655,38.667995,55.511124,73.67418,92.4314,105.49565,120.55233,121.726036,115.2973,114.89028,126.546326,135.8035
18.887733,50.644405,74.985466,99.37761,123.82867,160.17163,224.15279,305.379,383.62277,490.10934,598.3459,716.2816
17.717869,29.573183,64.51778,89.90547,132.57129,177.03796,229.89272,287.38007,340.05276,346.68555,291.9636,283.27975
8.409749,29.645319,57.56117,84.316826,116.75771,139.58955,164.92168,189.67175,206.70726,222.9502,242.95262,274.17264
12.276626,31.171871,50.420967,41.788784,46.820118,58.77693,52.948277,61.827354,118.27987,181.84137,247.341,325.30948
20.926727,43.65234,60.58763,80.82056,125.96869,182.27168,255.44312,313.32187,370.49866,409.04135,447.88925,482.80536
11.876224,55.03897,94.31931,155.96991,258.47595,386.2972,516.2133,646.4357,735.39124,782.6495,830.4589,873.3465
15.669563,33.980396,58.977085,80.945366,107.5036,133.00388,165.8938,193.15485,226.14204,257.5271,308.78735,453.2863
20.483154,43.31833,112.8107,182.94453,263.4928,348.65085,445.48874,534.5155,594.4037,654.7207,723.23083,790.3065
25.958706,49.04799,69.44761,79.4122,98.5151,124.6499,153.05556,142.09006,138.77788,135.75854,127.84298,92.52584
15.849391,44.13382,86.6294,144.57779,210.0105,270.8358,329.8664,388.2977,448.2682,511.7384,571.6413,637.45233
41.56483,75.85101,128.76817,175.7093,193.88318,188.1649,193.51816,186.79483,179.17375,165.38727,149.87048,145.42479
4.38466,5.7802706,14.335277,56.29672,98.33643,130.30956,171.56203,197.04436,232.97783,265.07507,298.27567,334.74374
11.239561,39.96461,76.04711,108.49833,132.98326,162.93954,181.29192,188.98503,177.96666,152.98581,144.85254,127.21952
21.199139,51.40176,57.724476,53.695827,23.235138,18.937977,28.217272,43.446796,104.56918,147.32138,190.78008,231.93916
5.74918,9.021769,8.394844,36.46494,58.36787,80.29437,108.72193,134.90263,162.59053,181.16145,206.2586,234.93658
9.788614,13.581197,21.088062,36.542427,14.224093,54.240273,117.60985,193.0834,281.41754,384.88675,480.2457,527.9285
29.853504,58.779297,88.70639,100.42247,96.96758,136.2879,176.60956,220.40977,274.12997,323.83704,375.93106,418.4705
43.930542,96.74836,157.44385,211.62387,233.83267,250.98755,249.14503,225.65405,208.09853,205.88617,211.74567,224.3152
12.145867,30.712957,48.109455,68.4186,78.54222,103.81616,135.26958,179.06839,242.296,283.77774,320.28918,339.33746
5.3744555,12.100044,15.048792,28.71387,43.416176,58.9984,69.35558,68.81038,81.966576,67.40884,75.9759,93.547806
23.199808,64.606544,137.4625,237.88329,319.35263,444.537,607.67096,774.2658,871.8648,897.39856,866.2364,827.6992
7.4745746,13.262266,44.34372,86.33416,116.6929,144.74672,178.24066,206.1685,225.11699,241.77669,270.51868,317.40646
13.471606,23.436426,31.107672,20.780989,27.557863,41.95513,65.005714,110.324524,129.46936,148.758,159.2209,157.03029
3.223164,2.9926867,6.017449,8.591676,13.469561,27.208216,35.27929,39.726124,53.050922,63.42247,66.66478,65.11818
47.935528,90.49997,153.2985,275.3168,370.8065,422.95386,454.12576,488.59955,520.70996,554.91986,599.55023,641.39746
11.566304,18.535345,34.17121,46.986027,86.503265,137.63487,188.2827,239.82143,272.60678,309.76318,357.93066,375.86084
28.629322,64.95439,97.4448,132.30139,149.85268,158.70107,163.69933,158.73683,147.62892,138.04132,146.09845,161.16159
11.330855,45.687588,99.00468,158.81818,216.0463,266.4331,326.11185,367.3024,432.36307,513.5147,601.8808,719.30457
43.82777,92.72482,158.92505,235.08739,339.01404,442.95178,527.2239,614.7755,703.82074,786.6559,846.32623,854.02155
15.954367,44.219746,100.74884,174.11334,259.78888,359.20645,481.6757,600.4389,677.8779,732.93884,800.77356,857.7745
15.15348,46.950455,79.16395,116.48556,155.86581,201.40335,249.89777,315.3076,391.791,482.77432,606.1414,747.9051
9.314152,13.232092,14.601941,18.482878,32.52851,53.669655,68.86686,99.35002,101.42856,118.28356,152.32137,178.85455
15.066995,26.461742,30.126942,39.529213,36.237617,50.45984,65.47182,86.15809,120.30038,178.62346,236.74431,298.32294
8.028745,27.68437,58.134037,82.80335,89.00195,99.73182,93.97847,82.68609,72.8583,56.40607,50.56079,81.76625
6.865563,22.83648,38.160408,50.956184,81.68003,139.87471,185.21446,196.36667,176.26562,161.97897,134.44965,203.45064
18.69861,37.376945,44.21478,39.460075,54.033195,73.5324,97.89448,125.84744,151.41612,194.58693,237.07661,255.75883
11.840845,20.308424,43.062595,80.19921,106.981575,135.02032,165.51883,204.88055,254.0014,295.76443,315.21295,318.2515
10.455702,50.57082,81.91994,126.7759,165.95392,212.70517,234.6617,266.60843,319.7609,367.56873,412.80417,463.08267
5.822447,14.680881,35.07295,57.03802,76.62057,98.230156,119.345695,147.42241,164.38513,192.72935,211.73586,229.71338
8.361128,12.152597,12.380586,28.53186,50.236446,77.43396,97.97239,101.13469,98.73847,111.632,132.53783,152.55347
5.1491528,7.9628706,22.256758,28.00887,41.542118,65.19667,91.846504,123.26799,144.34708,164.31425,186.34085,220.69522
10.798807,9.552537,18.376345,25.823706,54.38831,89.13483,114.42675,159.1454,212.98125,261.16495,294.98807,317.4263
28.923792,37.46391,37.611427,31.099804,74.59969,167.89612,282.18994,425.95898,580.09247,732.5869,891.3955,1071.8555
34.09184,90.40178,147.2712,217.10031,279.8939,362.81592,464.53238,575.36383,680.5637,766.3184,884.75165,1007.05585
14.66841,24.201786,56.758892,87.132034,119.666435,151.54465,179.90103,207.36382,238.19905,251.2564,289.58405,308.67514
8.697117,20.728958,50.831158,93.45328,149.59229,231.95119,330.92566,456.78406,577.1682,669.258,730.1929,769.2624
28.721373,115.51456,216.37932,334.63644,544.57916,753.4739,959.4577,1092.9711,1261.2363,1453.256,1603.5677,1532.6177
10.974874,17.120907,19.679552,28.88284,46.479294,63.344055,71.16331,102.31229,139.17227,147.89029,176.61765,155.98125
26.976906,44.87265,89.23765,139.69458,184.47224,248.42276,338.62628,434.2166,528.66565,636.2048,761.2208,882.156
14.3375435,52.96994,89.4915,132.71889,177.4729,211.69695,246.99329,292.00412,324.08887,353.6305,381.56393,415.16983
1.5270547,18.04298,30.519249,38.84899,46.399498,52.59731,43.852768,24.417614,21.756327,51.511555,74.506165,90.574
9.982006,14.35578,59.073414,108.06463,173.51364,231.0291,305.1866,396.6458,500.73975,603.28625,689.6682,815.5552
6.6161695,15.754787,39.21987,51.312756,69.25262,64.05025,57.633327,44.174526,27.025064,8.581078,12.702771,15.668393
8.374574,11.258523,17.49031,26.077938,23.803822,7.2585526,29.3205,66.84965,115.02206,162.76164,197.23022,224.89569
10.86931,5.797053,8.857813,17.57329,17.834433,33.132824,52.86321,85.4671,118.635994,138.98264,159.41522,180.11444
8.3139925,20.278143,30.598932,39.627697,61.91923,81.20365,90.52598,104.011795,105.49664,124.67027,148.42091,182.56313
18.098497,25.912376,32.068542,41.51549,46.127174,53.84969,59.04893,58.134243,81.72337,119.70091,165.26845,217.01968
17.235222,49.90716,70.53146,82.98254,114.058784,172.42001,251.53114,334.13364,414.98743,487.62503,537.5654,584.91504
18.173222,53.593338,117.10268,195.2006,264.85715,337.92096,406.58804,475.47806,543.8723,613.7855,676.7393,733.89825
23.640198,50.97945,76.25517,112.82876,179.66974,247.4014,352.13016,496.64587,656.4034,807.75555,961.5774,1124.7091
33.756184,142.84119,324.5177,442.77628,444.91263,466.61313,506.78317,549.22406,599.79126,646.28,688.3547,724.2757
10.643511,13.862487,15.964728,24.482683,40.495968,56.00354,76.06033,106.682755,121.32929,150.36572,182.89046,180.95694
1.5453693,26.860466,63.052433,83.06969,89.23298,102.48889,122.141884,134.70157,161.47488,183.81833,206.0643,225.20523
