future_horizon_6,future_horizon_12,future_horizon_18,future_horizon_24,future_horizon_30,future_horizon_36,future_horizon_42,future_horizon_48,future_horizon_54,future_horizon_60,future_horizon_66,future_horizon_72
28.070765,39.7811,30.766136,10.08605,56.070225,35.480103,147.38847,243.38008,199.2309,227.74562,70.01085,54.84675
29.340929,63.924355,92.74304,131.6942,173.26338,130.11223,181.62877,189.61499,203.09494,128.77536,177.57654,249.69017
69.24836,72.66861,198.6597,233.91599,301.3396,534.625,387.02972,441.30298,825.79474,489.0694,496.03702,729.34125
25.050165,36.308094,39.68552,72.43608,60.268932,26.290787,46.95522,62.7285,212.97137,126.39485,171.09502,45.916786
3.757376,15.087162,118.2072,185.5992,160.70844,186.16367,260.23505,244.87701,294.9306,536.3487,264.17612,270.60822
20.552849,9.506815,85.06272,44.314358,49.16965,42.68295,45.436253,62.27693,117.07937,137.07907,196.28658,70.412094
11.489879,46.980995,32.293034,58.852085,24.847883,95.950745,105.142624,123.2101,82.45155,138.49573,310.28995,79.8578
32.28372,39.35251,36.60188,40.654392,143.98642,223.68149,175.40796,183.75554,206.16139,246.58226,173.55255,165.00935
23.932413,31.502796,66.87716,45.231926,110.627495,159.35318,211.42812,197.20393,151.96649,165.35176,195.59953,296.78778
39.440044,45.723305,91.72236,149.8557,72.88667,83.55281,129.5321,100.68545,75.386116,134.59128,177.06744,219.60995
48.16111,82.863365,57.37789,61.153427,107.83809,98.97963,223.89088,209.65257,131.80606,172.7639,127.520355,80.50614
23.445335,12.27735,32.2402,49.585133,73.08496,162.70851,232.03247,194.9325,218.14963,322.70786,445.40387,428.67038
9.375767,19.954222,20.93272,18.341171,29.202652,117.512054,86.07363,168.50858,122.5697,174.28346,312.0148,121.75223
6.8248563,27.294512,116.5959,38.214203,69.20432,67.80604,73.04842,48.509018,64.28905,95.14059,375.89478,301.47415
17.04271,51.560497,94.28148,177.4903,94.13108,140.9209,138.56934,126.71413,67.315125,565.9524,240.77725,318.06567
31.119757,12.696802,65.07347,62.21334,124.921616,94.663284,95.69801,292.19794,170.0345,246.0837,437.22552,537.2937
18.04064,85.89062,99.72315,186.84402,142.99153,150.27174,135.10757,451.88385,314.20593,425.02,366.77887,452.5298
30.918678,110.94863,131.58049,235.719,316.66113,373.66714,342.59616,303.7001,470.1302,390.45657,344.54337,266.12582
23.22429,35.59986,99.652466,50.555645,142.38037,153.47028,54.856384,56.965126,263.55093,264.41193,559.29395,554.31836
22.596676,77.851944,150.43575,25.040668,64.68453,264.19476,130.10043,225.96988,318.8783,376.83185,444.24222,134.38248
53.704975,78.25952,41.244263,66.703514,179.13895,254.90315,83.571945,160.71951,47.66138,42.433975,62.20569,59.265846
5.6273117,40.530277,91.23026,66.11165,122.6455,133.01778,105.31545,153.57074,56.152004,62.928833,154.91743,51.53421
33.085102,92.72384,123.55042,237.81116,184.2205,214.31715,232.88326,292.21808,241.84042,358.08734,327.38214,194.56238
22.728737,23.689692,66.539314,50.973297,99.49443,131.8406,127.779465,247.1081,138.25113,219.17088,175.05132,149.32794
18.402288,25.340523,29.333422,50.78712,118.272964,77.06018,142.8538,159.20422,137.18816,177.60287,239.21432,203.4348
18.051273,16.07954,97.305824,55.122524,73.264175,43.379288,14.241033,50.658154,59.47159,127.08349,91.828575,40.1444
17.446112,73.406105,58.12572,27.043587,170.34868,147.65524,187.8372,263.3146,244.9818,76.019035,166.3474,278.27155
27.477762,16.567326,33.19432,100.56543,62.843563,215.3975,174.77565,93.76407,201.96399,135.77573,185.53911,191.51253
14.73467,6.8048515,33.359795,89.84004,61.10745,66.835434,59.587894,136.02892,74.106575,171.41866,88.44684,36.79693
12.5978365,30.476875,39.6871,133.2068,113.72987,112.45945,157.96062,6.085421,169.0652,168.07817,192.57245,131.81155
24.597908,22.666985,38.950916,115.24481,38.633736,143.36449,338.6365,581.8833,563.8014,667.9211,317.2312,978.85187
3.59342,16.45884,58.16528,63.42949,277.1159,108.47326,204.05899,420.3252,193.8898,331.15207,715.0099,574.88367
15.0133295,39.817394,23.171425,70.578735,72.80991,19.52706,49.52607,99.028625,12.737723,136.57747,214.42174,65.06489
23.791695,10.268839,20.043077,42.426807,142.85329,119.13731,188.43567,144.56172,107.654396,302.35318,113.09913,277.22766
39.058422,40.873207,34.392918,91.49277,123.44876,69.38497,180.6793,217.30997,85.25269,317.37897,77.703384,246.0597
32.39157,56.720074,144.56776,125.71892,9.06062,104.607346,147.24011,85.3834,272.81735,234.516,192.99095,172.20694
24.590622,60.552444,53.929893,45.419224,60.722862,89.579765,120.737015,134.33029,290.10764,117.17538,334.5079,426.32413
25.87776,10.341625,27.54708,8.773678,36.97808,34.790184,23.229269,73.57412,182.65196,59.524914,38.921227,177.56096
3.7710662,60.55572,85.20561,64.58756,166.37543,167.2941,112.877144,88.86481,110.665634,152.57469,133.05632,147.95015
3.4271748,43.122326,27.568476,7.462095,100.34436,90.29597,94.02489,167.5491,232.02069,216.60257,485.31885,456.38144
57.38347,74.53287,124.077286,119.59664,127.08783,261.5053,264.57248,328.68088,283.6359,460.02954,431.126,336.81604
14.863857,20.51641,44.86027,51.98566,86.17395,80.467804,161.29166,82.73553,93.33641,159.74112,342.5432,194.60362
40.211784,52.01219,118.753525,115.88431,124.58531,153.4235,164.95813,254.71582,154.74757,251.66557,287.54227,459.51437
11.240237,17.880613,42.258408,90.82649,93.84067,27.960804,67.17116,41.843136,60.602615,7.088427,113.52731,111.46187
22.66219,26.98288,60.694294,75.68449,128.15991,33.903614,199.69781,216.04869,173.95058,119.862236,227.08337,276.20004
43.15896,67.91424,152.28902,171.85329,245.81868,212.54314,394.2039,526.44336,668.7878,726.80664,532.104,699.50116
34.91788,40.263046,58.851818,57.754868,107.59438,101.77682,87.28594,332.9094,240.90479,314.84265,288.65,312.742
66.02179,55.516087,55.182037,83.99937,135.29903,174.97319,187.26698,74.80356,396.73618,55.651474,79.28309,212.8948
17.793243,72.21125,9.349767,37.016975,79.210526,74.3416,34.936283,130.17123,153.59602,32.904366,41.741974,65.0953
7.686512,49.23911,37.96716,46.210876,38.35927,9.668895,120.19429,24.012968,27.961506,158.5369,148.79399,173.20001
30.298914,33.285404,105.84377,224.95264,283.8515,337.00668,192.2771,270.03833,300.18982,37.54096,488.01395,412.10754
11.249028,29.056433,33.908245,44.293247,14.41096,44.39181,56.642075,106.34633,93.8378,115.01841,85.24754,95.28602
11.029527,15.151934,41.781208,31.537487,95.4448,40.642437,176.82588,194.84056,291.73727,288.32663,250.86562,364.56186
95.477264,163.77501,218.11482,298.99487,466.66885,625.3072,955.6542,1198.6904,1049.1335,1219.0546,1145.3721,1174.8972
27.210358,33.0666,16.628578,59.015324,116.97872,135.34778,78.48638,161.60275,188.69395,206.16238,55.30996,178.64021
13.442341,31.757313,24.401642,74.53752,42.68499,48.004925,110.79212,35.370052,162.36964,151.20496,52.495472,87.199646
27.99651,17.749676,93.2119,48.813084,77.82858,151.97235,131.51036,96.702774,150.57553,124.69456,441.20078,237.4251
12.0950985,30.175125,80.94371,80.516975,146.93042,166.30069,170.74968,220.17139,213.20442,219.37958,124.16798,80.23545
16.158941,26.647676,49.2846,111.6173,87.986336,70.704414,33.77171,307.4085,54.566788,513.2917,99.45461,194.57025
86.334564,109.50994,149.53452,182.71399,157.39113,271.5458,510.6916,145.56212,247.989,112.423065,251.58783,560.65076
25.404688,16.816706,17.202108,25.854202,89.50168,63.701443,70.236305,170.16328,124.23553,194.4296,92.30909,175.10504
31.23713,56.983875,108.47975,64.620514,206.94708,314.83713,324.24664,121.0786,476.07803,518.89355,307.33078,827.4334
29.341438,68.49309,120.99866,148.06073,191.71404,385.17923,204.53247,155.83733,396.7717,217.0557,152.04893,264.90076
35.98664,47.54588,68.371826,61.553192,135.63327,127.784325,110.81482,143.61427,185.60466,184.41939,211.78786,114.33243
30.34406,60.535217,42.716553,93.86185,31.995901,125.456375,63.548264,40.318447,60.798367,93.391,154.84146,251.13106
32.406246,42.2312,48.21603,78.59819,64.92745,142.24591,244.09848,167.48643,174.66324,285.20435,304.1511,324.2265
17.180456,5.999523,56.392437,33.83079,210.81233,240.60527,279.7247,442.5086,287.76398,282.5656,491.4345,245.88391
32.38649,68.58873,15.630462,98.249664,180.51155,34.63575,72.0865,80.89372,139.42899,194.41466,226.68579,323.02142
16.999058,45.18907,74.53677,34.642902,9.105204,266.30215,136.45349,157.63779,188.22871,243.2938,218.64024,375.95798
24.292437,30.818129,23.84892,66.06953,111.29073,91.77127,4.1496572,96.67741,95.29272,78.8529,127.66663,111.66287
9.755571,18.023388,29.233694,50.62324,60.79703,52.48142,140.72792,164.1607,127.68747,195.46489,168.07933,309.7183
46.479126,41.07586,75.25807,77.40142,40.319637,126.096855,61.153267,79.12236,277.4249,445.61615,428.58926,419.39365
5.1383634,47.183468,36.073242,32.55051,3.7652493,18.52093,153.87903,94.94927,142.62395,108.525375,168.29092,177.53653
52.70462,124.216125,102.676346,183.91821,174.38074,193.38957,196.0201,101.20852,107.77617,77.41649,109.06681,76.60119
11.419362,64.02045,91.245605,108.936424,116.20368,256.78467,289.23575,241.23515,326.05603,398.6496,414.67398,435.9888
8.805104,29.062923,78.948296,161.09325,121.290695,115.29841,181.41277,165.23643,113.77339,284.64108,236.56349,446.72025
11.961088,29.026335,93.212746,74.434105,137.8926,228.99876,260.62674,206.02266,465.19595,628.35645,618.52954,673.5806
36.92853,30.445772,56.14936,141.7411,115.7525,189.722,274.22897,318.76602,105.42298,211.25932,332.74643,359.1829
38.438587,68.04269,129.43091,187.14273,185.08308,229.44196,263.32324,314.31696,322.24716,248.60524,342.461,354.7258
19.317339,46.308235,62.62998,29.857904,135.71855,158.37907,43.59249,159.39194,62.99024,155.97694,83.06703,168.112
32.813774,79.074585,81.65943,57.42709,118.42492,83.15345,103.712555,270.35938,269.96057,119.271904,121.3155,296.9562
17.224525,44.405674,34.77151,69.106575,114.93951,97.02402,121.63029,96.18537,142.2294,176.12245,282.26575,78.61302
12.572688,53.25898,32.95346,63.08732,112.29817,72.51329,122.24787,93.564224,58.702362,254.59326,512.5825,529.9093
20.118526,51.81808,74.1014,87.696594,141.20038,196.53287,195.31729,154.11713,237.26587,232.80591,283.3551,277.31613
29.805344,29.789108,29.867712,50.92109,84.08404,112.964584,174.75372,315.6264,358.05856,248.92085,165.45451,490.01562
6.2248464,56.347363,137.53107,81.652695,60.06881,117.53305,96.40812,92.715,124.95464,21.02572,170.8621,146.62852
30.743498,24.799562,29.04608,33.968876,78.3281,58.473663,71.617424,34.13903,112.53621,172.8776,141.74121,187.12656
30.409094,27.20719,87.698555,44.424244,33.980743,100.06704,96.761055,113.74458,99.461815,117.15154,95.4448,171.54346
10.416055,24.281174,70.30087,43.1513,173.81165,88.29122,271.02136,350.27148,268.44943,421.61295,465.85364,558.05975
20.834503,78.19375,130.9196,232.68169,202.34918,304.6098,288.74908,534.8033,595.5062,715.9696,328.4011,690.08307
26.911226,62.526436,18.415684,72.82133,75.395386,64.37946,40.452766,64.490425,31.208265,62.012653,110.51005,106.8729
15.634632,66.27113,86.6885,108.45175,129.92027,138.58463,93.012825,194.21797,148.05023,222.40706,319.82852,332.52295
34.737362,88.72968,31.30187,126.26751,179.20622,231.50221,273.3077,595.6192,804.8902,1416.0334,1347.9572,588.7408
3.8550313,37.44466,47.260666,73.561806,76.345764,93.23458,137.37738,71.49976,91.96683,143.52673,218.98474,345.2641
20.036322,24.867525,33.59375,70.167946,47.694233,88.83301,142.51054,96.86906,70.73569,111.79183,47.794926,86.91008
4.400144,17.141966,23.954365,114.265976,61.58356,3.996513,163.04552,172.82703,60.99946,248.9556,52.522797,92.58159
20.191029,83.09947,38.06682,38.315563,90.70549,122.14103,92.13975,84.149704,239.13873,239.17416,163.29988,59.24983
24.170261,11.020073,52.901527,9.110227,59.61851,77.89219,72.2603,77.97898,59.66894,14.216578,343.4513,114.81548
1.7479198,1.5908906,105.30848,116.258575,208.91353,190.05188,219.15228,408.95566,487.97397,171.27841,480.7335,489.3246
23.060709,69.86401,65.096214,84.07594,41.45479,57.74559,156.93039,74.69143,53.394516,65.1956,38.351994,192.20612
20.292404,53.690403,105.28073,72.442856,153.34279,96.68534,58.988052,420.6013,556.6484,546.66376,201.03156,446.28857
8.745192,39.911674,65.06281,104.96362,168.00916,163.68944,125.22761,230.96881,195.71982,110.15604,245.97847,175.46004
31.242233,6.639635,74.43003,47.368786,43.92659,58.489563,70.72728,145.53194,165.29907,116.47635,270.09186,185.81721
8.585588,87.7021,39.888622,87.77472,175.17088,212.13377,82.75705,59.862312,112.22382,366.30798,427.98413,128.76224
31.71838,33.38874,66.30071,41.87739,49.99829,76.64655,79.93676,107.02864,29.73327,52.529182,257.88257,98.86872
25.586723,31.837154,66.84521,60.061756,83.662636,58.883217,95.05923,84.29651,51.100357,92.103966,92.587906,245.90948
24.317719,26.489035,23.412731,32.089462,67.98151,28.386398,60.261627,65.24172,158.97673,47.849968,115.379135,31.359924
11.016487,40.69623,21.718473,122.155754,244.67442,237.64989,361.6106,553.67505,784.9819,761.7832,663.81915,379.07755
36.18093,19.303835,88.629654,116.80381,314.51492,239.30675,746.7333,465.96402,559.3256,742.12396,858.152,818.2213
25.92456,74.22719,31.915556,41.663143,31.969145,14.406386,14.157329,61.078346,160.69164,99.03415,102.64517,31.591993
12.10662,37.07636,24.039457,69.05549,66.36642,69.06141,183.12222,234.92049,360.95795,370.57864,569.8458,556.0918
12.708073,7.960224,10.1130495,58.972885,41.035614,115.063225,52.626316,55.89729,105.27605,129.18227,85.09013,86.967064
14.575932,38.26381,86.07697,51.279537,111.82067,150.98616,199.87114,307.43304,316.7597,390.63647,428.93246,791.6987
9.793214,89.62743,92.23246,88.648254,178.32668,232.67924,326.90466,441.30536,287.3134,298.5512,504.9673,694.75385
31.57956,32.6058,90.047035,62.195015,58.9261,95.64922,162.17467,259.15265,203.32423,73.39999,182.63359,144.43013
43.67047,47.52306,195.85611,140.74297,107.31261,142.36745,85.052155,137.36452,76.38454,226.45699,86.66628,158.34279
14.761328,45.007717,50.64319,66.54768,132.06252,91.874855,99.09017,124.73912,151.75928,117.29176,211.41875,333.41934
29.775679,33.659756,39.061108,68.093994,81.25194,7.942184,93.538315,39.020775,209.93034,126.88534,126.69548,175.03177
14.024752,55.37151,41.086113,50.336895,65.55546,32.97067,69.7381,195.7309,91.12757,213.60759,188.75629,420.9006
14.046613,12.572093,8.0750265,16.617754,63.161457,186.30716,137.69994,180.69475,308.22446,491.53452,427.83328,374.04153
20.913013,82.40127,80.01727,175.48393,175.51396,132.6353,195.72429,246.53499,239.88387,290.04178,219.63014,458.48938
60.505203,26.979204,147.54971,31.409725,118.214516,135.68915,161.44478,410.47958,424.3781,347.62918,803.9588,127.58619
18.016443,8.695129,31.187742,22.232603,70.9708,119.10554,191.85324,135.0356,163.85965,210.65776,410.6869,470.63043
7.936514,39.018795,62.8506,120.84015,101.18492,49.66598,232.7418,164.00105,351.92142,86.34543,208.57498,342.05994
40.199917,31.15493,17.19664,78.631035,73.843735,116.75362,15.824612,171.41664,113.36989,232.0278,93.22078,206.72252
7.721707,16.130947,39.04304,68.82239,72.44513,39.81902,100.845665,179.7528,24.971664,232.1271,128.01942,300.4215
18.738821,46.67915,101.843285,57.97072,92.69944,87.363106,139.11021,111.02936,81.84979,178.23792,14.908974,86.376144
36.315975,31.938665,36.061657,60.25166,20.832272,108.062,239.52028,44.055096,143.3895,291.70602,438.07513,606.9204
21.49983,77.21902,95.86631,130.08205,164.28023,204.82304,229.93858,133.28989,690.1865,714.71185,425.8165,1075.8328
5.812369,0.7827796,12.750144,46.010094,25.401018,121.378525,58.162334,101.54932,218.05527,278.1595,250.5655,333.5927
18.196085,22.340994,29.487076,51.705223,95.57962,54.371815,40.59779,103.34263,77.762985,328.35767,196.37404,254.76054
26.540977,67.07176,94.725494,74.8904,12.365794,74.343864,163.95287,143.0468,322.63547,116.34767,137.92935,196.21793
83.48427,136.3342,48.529903,68.11,163.92395,84.002945,101.808495,96.51429,169.60915,148.61873,236.24747,347.8005
21.509487,45.46295,27.18998,49.80386,33.38523,13.08622,104.646935,104.07834,129.44833,165.6318,228.39421,146.2497
26.46812,41.580944,54.632565,80.851814,132.93114,147.46976,87.55191,255.5484,254.85777,331.63895,446.62076,934.81824
26.360985,98.289154,85.90153,174.56416,125.00774,122.70247,68.92043,199.79962,262.818,217.21924,293.38763,390.9666
29.722195,10.939413,14.831859,78.69121,89.46743,168.32204,28.1522,286.71396,352.35263,408.17944,330.49414,366.02658
36.929844,30.039734,7.424784,45.253006,98.56298,136.06139,216.23691,147.63336,138.4243,304.76007,298.949,295.4474
26.12104,36.601467,73.40006,84.00862,201.25333,307.55066,449.1539,530.84576,494.4076,632.8147,755.2275,827.66815
29.439215,56.34374,7.781375,80.28421,75.838264,143.92744,93.90552,130.61942,92.29602,223.48352,219.12413,434.36465
21.003937,18.99856,13.048953,71.49162,73.916466,178.48053,50.23744,176.04292,92.413345,171.16222,147.4313,38.505558
46.819542,32.52748,83.020874,106.70977,77.51238,145.98994,189.85141,155.50311,157.65587,180.38495,264.89194,266.12445
57.67679,92.056366,132.96692,209.82137,212.73186,132.54149,164.58127,159.17564,140.94077,182.78612,389.7054,158.43782
14.851073,2.900663,205.70258,109.447174,190.1736,123.06354,82.088776,159.44772,131.62473,319.31238,262.82764,281.6505
45.65968,27.901073,53.323193,41.15549,43.9732,43.159718,37.031734,48.112713,135.51079,78.69525,14.211968,92.29848
29.113932,78.890816,116.91455,183.73505,206.15633,149.85823,89.064896,184.38928,475.76706,344.79028,416.01413,307.17798
27.51514,30.300758,56.136005,60.707134,55.55619,46.09399,60.280552,171.71014,201.0075,186.60353,206.57005,127.11078
47.57883,22.47221,97.251175,108.66843,200.24722,344.36224,153.26868,393.2406,370.44812,457.96432,328.0473,461.70685
5.4091954,38.085888,39.51903,36.93564,62.02889,23.57235,138.96202,114.74624,124.29674,86.74636,31.30297,20.630732
4.9776115,55.380127,24.889723,92.74527,104.662506,117.77447,100.373116,226.28456,209.48308,107.967514,265.00323,346.198
22.072649,13.553037,57.466026,53.693836,104.25156,63.13472,151.36754,138.9486,112.97569,213.62877,290.63446,383.8296
22.280418,86.250336,46.862244,71.18525,38.58188,78.19871,98.398125,132.47795,82.35134,82.87332,69.35779,308.8585
12.31903,74.651886,57.377724,39.217865,173.71507,102.650475,229.80716,241.43701,273.11676,146.09128,317.00232,312.39218
16.483315,44.474297,58.64076,29.664991,103.62945,183.10037,122.4634,232.92497,316.25714,44.73241,130.64276,103.02274
4.6494007,39.849102,58.95666,68.26366,98.26212,74.72464,43.338234,62.43945,114.17277,219.57565,101.402435,149.13857
4.9020634,47.44735,18.805471,20.30019,68.64709,34.77896,124.50475,127.41975,180.72606,339.66577,196.99115,361.21115
25.917027,82.02822,143.33382,18.465488,31.97826,137.4275,89.91665,79.60418,96.038414,109.348694,203.47115,206.92921
26.081556,18.681452,32.93066,116.24211,312.86008,404.44492,447.83063,469.80295,394.2157,433.7163,367.1408,441.48535
19.520002,15.761251,44.09065,32.640686,100.46612,66.01979,47.021236,7.369693,94.984024,166.04723,162.83693,19.300234
8.089842,44.816143,46.866283,15.534003,28.749441,31.20215,97.79634,28.470541,54.76049,159.11913,345.48184,143.33249
36.681583,40.135468,52.008896,45.48301,4.8929615,107.5298,164.57214,192.46346,233.31711,198.21515,99.798676,265.26022
25.14337,38.245945,25.413507,81.19475,157.48682,140.4668,60.88211,179.27649,139.5589,73.30814,134.86726,380.41623
21.302086,20.51717,48.87992,22.048494,60.694805,156.89716,179.30354,118.44966,80.77503,73.78132,167.70749,29.404882
29.634207,69.04144,51.874245,95.25916,104.72704,183.32422,58.28288,134.5833,64.260735,268.41336,323.475,157.53616
18.18113,63.9206,20.113157,46.6135,118.40186,114.07602,120.30683,222.7906,153.71704,156.234,327.64975,188.7154
10.444819,9.450425,25.658474,126.55429,95.6215,83.94373,55.11418,187.8611,74.8525,94.81159,190.65582,204.53946
44.19591,61.956978,81.48725,165.88371,223.38557,135.67577,320.3349,303.93448,587.89325,529.7334,732.20276,853.46155
15.297203,40.137516,56.645973,30.811771,86.90502,86.81656,50.358723,197.93202,86.57942,225.88911,274.23972,445.51642
26.36661,30.217459,30.610743,22.729385,48.425976,92.23029,68.11326,59.152103,190.78874,212.94283,104.173225,65.065125
20.809065,27.487017,20.498182,53.27994,56.211037,81.21749,23.786484,95.02346,70.09455,50.563286,261.11978,193.22678
50.789585,39.779896,128.90845,148.8682,145.47803,209.8908,141.711,125.717545,172.98035,236.85867,267.52625,313.75897
13.728779,47.72716,26.129436,55.39481,69.47924,41.03762,85.2461,57.65153,101.19133,115.11045,207.7097,152.47137
27.475069,28.018568,20.645359,108.035355,20.591705,71.66416,62.991776,41.43016,90.6142,51.944653,197.40295,242.54462
11.297754,80.447495,46.105774,39.40675,37.29552,81.3969,44.28178,35.09628,84.88109,227.88373,175.66397,132.15186
9.425928,25.34824,40.10871,109.728226,125.743225,144.23376,208.55301,226.48247,102.327,131.96632,64.589066,272.0272
15.353604,49.79951,66.016846,4.844829,95.52413,77.80953,62.620342,367.7196,147.77122,747.3366,783.5819,748.5244
38.38971,17.055841,18.100079,33.306305,39.269173,60.835766,95.491325,111.72122,116.19982,54.017113,70.17542,63.51358
17.282011,26.722837,32.758568,23.86678,138.85196,152.25102,152.76237,214.54295,165.45819,75.17338,251.78342,81.23713
30.461296,101.07393,81.22371,136.56216,97.361694,173.31815,131.72853,135.58939,215.97983,276.19293,326.9942,314.8614
32.106396,44.510487,89.1489,178.80736,230.65285,290.10007,286.0892,342.58032,372.41348,511.89798,693.4087,449.1968
16.509014,13.351079,100.24716,97.85109,70.828926,117.10342,82.05699,206.8309,221.80684,219.05032,157.96643,124.14549
26.029526,78.38679,56.383205,55.271584,95.72876,29.214878,26.743156,129.66792,128.74704,107.184586,171.78429,580.1321
21.889397,29.507027,51.33954,51.83162,49.246693,102.49464,48.711937,181.3043,84.84317,95.21599,103.3684,603.8012
24.564068,10.962651,54.11981,59.522045,130.94499,187.57759,142.51476,109.03151,250.3928,139.89722,77.010796,21.437292
30.930723,25.147388,11.771832,43.6752,121.23725,148.62006,245.8866,200.63147,319.70786,550.19275,386.77554,393.355
23.261795,19.066328,62.84181,28.688225,53.93526,20.15398,114.35119,61.369446,149.68114,175.6487,167.13629,225.57509
52.617977,38.176243,40.49625,124.07916,57.86918,71.46755,84.50307,280.73987,170.064,183.17105,195.7994,97.84345
23.547308,31.960222,15.922532,53.056328,23.206003,65.386826,125.21565,100.68812,168.62434,164.3009,185.10367,300.42007
9.98877,33.563133,34.40848,43.12021,82.3691,72.22689,103.52494,84.1885,138.80847,63.860703,259.65588,139.55444
19.955208,40.327606,20.17872,44.03984,143.91435,37.08932,25.774052,67.86938,94.72595,34.937077,93.219154,172.25822
40.361794,86.83501,68.8087,83.980675,51.556725,127.55078,151.28075,107.80177,12.931968,34.296276,337.31964,52.42329
10.02586,39.828777,2.9373908,92.97467,122.242775,72.84682,125.055626,65.734314,115.98214,92.79533,117.07182,166.01805
