future_horizon_6,future_horizon_12,future_horizon_18,future_horizon_24,future_horizon_30,future_horizon_36,future_horizon_42,future_horizon_48,future_horizon_54,future_horizon_60,future_horizon_66,future_horizon_72
67.77508544921875,62.23234939575195,59.44647216796875,47.70730972290039,26.745149612426758,40.084171295166016,36.89488983154297,33.336212158203125,34.99449157714844,17.127382278442383,15.972579956054688,18.52779769897461
24.437183380126953,16.816598892211914,9.48018741607666,3.028649091720581,25.450292587280273,19.696882247924805,13.459097862243652,18.772525787353516,13.93039608001709,45.5592155456543,59.020076751708984,86.17377471923828
56.742923736572266,46.97636795043945,41.330379486083984,47.13259506225586,42.024776458740234,61.27626419067383,79.95067596435547,96.70338439941406,112.50088500976562,156.07681274414062,176.86029052734375,192.54827880859375
60.716102600097656,49.81153106689453,53.850276947021484,67.68644714355469,70.17210388183594,95.18169403076172,119.73605346679688,139.09487915039062,154.58514404296875,197.10789489746094,202.5697784423828,218.18653869628906
42.2469367980957,42.11613082885742,55.53108215332031,62.12834167480469,72.9577407836914,86.08759307861328,107.18358612060547,125.31470489501953,135.2579803466797,156.51910400390625,156.98553466796875,163.2638702392578
32.80732727050781,37.438209533691406,52.43099594116211,72.48779296875,89.91812133789062,115.21334075927734,138.29835510253906,154.00672912597656,146.2371063232422,167.78477478027344,165.5161590576172,171.83428955078125
14.922943115234375,21.50975799560547,42.943607330322266,61.14319610595703,80.19351959228516,97.53816986083984,111.80367279052734,109.36622619628906,104.52093505859375,109.62348937988281,111.389892578125,107.56754302978516
21.1082706451416,33.42245101928711,55.73261260986328,70.70452880859375,89.01570129394531,96.6465835571289,95.55673217773438,95.38363647460938,89.46778106689453,100.42045593261719,99.66301727294922,109.00970458984375
19.63205909729004,35.282047271728516,64.48847961425781,79.0069351196289,93.99349975585938,93.47828674316406,99.58455657958984,117.3961181640625,125.55158996582031,136.5087127685547,151.72096252441406,153.85975646972656
156.04556274414062,196.40396118164062,237.5300750732422,269.33953857421875,255.749267578125,271.9892883300781,261.9853820800781,237.6803741455078,248.10720825195312,251.97015380859375,265.4699401855469,331.8606872558594
153.17616271972656,138.15225219726562,157.3246612548828,118.30715942382812,135.88128662109375,156.375732421875,186.3521270751953,254.51943969726562,316.6332702636719,390.9366455078125,468.51239013671875,562.3026733398438
156.70693969726562,137.50225830078125,146.70904541015625,159.40977478027344,221.76129150390625,297.6540832519531,402.8839111328125,504.0172424316406,608.5790405273438,702.8363647460938,823.0868530273438,925.4168701171875
118.66130828857422,119.98828125,205.84788513183594,259.6104736328125,371.4609069824219,489.34759521484375,624.9047241210938,755.9622192382812,887.598388671875,1021.8822631835938,1155.2032470703125,1318.6785888671875
94.3005599975586,156.19729614257812,254.24131774902344,351.5950012207031,501.6283874511719,636.094482421875,799.8822021484375,958.3731079101562,1125.2008056640625,1295.39599609375,1490.859130859375,1723.2850341796875
234.70367431640625,240.9914093017578,277.3184814453125,336.7110900878906,419.6484069824219,503.4908142089844,627.5076904296875,731.1812744140625,848.0635986328125,973.388671875,1167.4166259765625,1358.8251953125
145.40274047851562,141.21974182128906,116.37040710449219,95.76029205322266,58.601715087890625,48.05039978027344,64.1724624633789,81.51737976074219,105.15250396728516,110.59376525878906,120.03145599365234,115.24234008789062
182.60162353515625,156.7364501953125,130.5983123779297,111.64431762695312,88.79045867919922,102.15901184082031,104.53219604492188,96.61367797851562,88.17976379394531,84.76776885986328,84.53305053710938,103.41885375976562
